"time","device_id","air_temperature","air_humidity","light","soil_temperature","soil_moisture","soil_ph","soil_ec","soil_nitrogen","soil_phosphorus","soil_potassium"
"2026-04-22 13:28:30.8821","collector_001",22.5,25.7,2447.0,19.7,22.8,7.2,381.0,18.0,26.0,61.0
"2026-04-22 13:33:32.769074","collector_001",22.6,26.4,2626.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 13:38:35.257612","collector_001",22.5,25.8,2989.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 13:43:38.043109","collector_001",22.5,24.5,3479.0,19.8,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 13:48:41.08412","collector_001",22.5,22.8,3355.0,19.8,22.9,7.2,382.0,18.0,26.0,61.0
"2026-04-22 13:53:43.579065","collector_001",22.2,24.0,3043.0,19.8,22.9,7.2,382.0,18.0,26.0,61.0
"2026-04-22 13:58:47.455068","collector_001",22.5,29.8,2835.0,19.8,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 14:03:49.950063","collector_001",22.7,24.5,2557.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 14:08:55.064066","collector_001",22.7,24.0,3056.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 14:13:57.483065","collector_001",22.5,23.2,2850.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 14:18:59.972066","collector_001",22.3,22.1,2706.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 14:24:02.322085","collector_001",22.3,23.3,2373.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 14:29:05.375066","collector_001",22.0,20.8,2353.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 14:34:07.513066","collector_001",22.1,21.1,2299.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 14:39:10.282103","collector_001",21.7,20.9,2273.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 14:44:12.997119","collector_001",21.6,21.0,2267.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 14:49:15.023072","collector_001",22.0,22.0,2255.0,19.8,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 14:54:17.502065","collector_001",22.2,22.9,2252.0,19.8,22.9,7.2,382.0,18.0,26.0,61.0
"2026-04-22 14:59:20.022058","collector_001",22.4,23.4,2178.0,19.8,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 15:04:23.817076","collector_001",22.0,23.3,2303.0,19.8,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 15:09:26.186064","collector_001",21.5,23.5,2303.0,19.8,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 15:14:28.524599","collector_001",21.5,23.9,2237.0,19.8,22.9,7.2,382.0,18.0,26.0,61.0
"2026-04-22 15:19:32.353092","collector_001",21.8,23.6,2276.0,19.8,22.9,7.2,382.0,18.0,26.0,61.0
"2026-04-22 15:24:34.734066","collector_001",21.8,23.6,2251.0,19.8,22.9,7.2,382.0,18.0,26.0,61.0
"2026-04-22 15:29:36.920066","collector_001",21.7,22.7,2233.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 15:34:38.921107","collector_001",21.7,23.3,2169.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 15:39:42.415568","collector_001",21.8,22.1,2207.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 15:44:45.104081","collector_001",21.7,21.8,2219.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 15:49:47.514126","collector_001",21.6,25.2,2255.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 15:54:49.928107","collector_001",22.0,25.1,2382.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 15:59:53.107569","collector_001",21.7,22.8,2495.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 16:04:56.53303","collector_001",21.5,25.8,2461.0,19.6,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 16:09:58.850523","collector_001",21.7,22.2,2162.0,19.6,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 16:15:01.284545","collector_001",21.6,22.8,1942.0,19.6,22.9,7.2,380.0,18.0,26.0,61.0
"2026-04-22 16:20:04.214519","collector_001",21.6,23.8,2050.0,19.6,22.9,7.2,380.0,18.0,26.0,61.0
"2026-04-22 16:25:08.856555","collector_001",22.2,23.5,2318.0,19.6,22.9,7.2,380.0,18.0,26.0,61.0
"2026-04-22 16:30:12.787528","collector_001",22.3,22.2,2359.0,19.6,22.9,7.2,380.0,18.0,26.0,61.0
"2026-04-22 16:35:15.262552","collector_001",22.5,25.2,2994.0,19.6,22.9,7.3,380.0,18.0,26.0,61.0
"2026-04-22 16:40:18.046534","collector_001",22.5,23.4,2548.0,19.6,22.9,7.3,381.0,18.0,26.0,61.0
"2026-04-22 16:45:20.950526","collector_001",22.4,24.3,2053.0,19.6,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 16:50:24.251528","collector_001",22.6,23.6,2162.0,19.6,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 16:55:27.224523","collector_001",22.2,22.4,1900.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 17:00:29.534568","collector_001",22.5,23.1,1937.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 17:05:31.962532","collector_001",22.7,23.9,3076.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 17:10:36.899549","collector_001",22.7,25.4,1984.0,19.7,22.9,7.2,382.0,18.0,26.0,61.0
"2026-04-22 17:15:43.391552","collector_001",22.7,23.3,1968.0,19.8,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 17:20:46.856561","collector_001",22.7,24.0,1882.0,19.8,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 17:25:49.567521","collector_001",22.7,24.8,1923.0,19.8,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 17:30:52.642526","collector_001",22.7,23.5,2093.0,19.8,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 17:35:57.109527","collector_001",22.5,23.5,2111.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 17:41:02.596523","collector_001",22.1,22.5,1852.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 17:46:06.729559","collector_001",21.9,22.4,1659.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 17:52:46.452527","collector_001",21.7,22.6,1586.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 17:58:39.264566","collector_001",21.7,22.6,1184.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 18:03:54.059562","collector_001",21.7,22.7,1088.0,19.9,22.9,7.2,383.0,18.0,26.0,62.0
"2026-04-22 18:09:34.307049","collector_001",21.7,23.5,1562.0,19.8,22.9,7.2,382.0,18.0,26.0,61.0
"2026-04-22 18:14:51.75459","collector_001",21.8,24.2,1942.0,19.8,22.9,7.2,382.0,18.0,26.0,61.0
"2026-04-22 18:20:09.548539","collector_001",21.8,23.6,1469.0,19.8,22.9,7.2,382.0,18.0,26.0,61.0
"2026-04-22 18:25:21.91056","collector_001",21.8,23.8,1186.0,19.8,22.9,7.2,382.0,18.0,26.0,61.0
"2026-04-22 18:30:35.252564","collector_001",21.6,24.9,1002.0,19.8,22.8,7.2,381.0,18.0,26.0,61.0
"2026-04-22 18:35:53.564594","collector_001",21.2,24.8,768.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 18:41:05.679528","collector_001",21.3,24.8,703.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 18:46:40.60252","collector_001",21.5,26.2,595.0,19.7,22.8,7.2,381.0,18.0,26.0,61.0
"2026-04-22 18:51:52.638526","collector_001",21.6,25.0,446.0,19.7,22.9,7.2,381.0,18.0,26.0,61.0
"2026-04-22 18:57:07.130533","collector_001",21.4,25.5,343.0,19.7,22.8,7.2,381.0,18.0,26.0,61.0
"2026-04-22 19:02:20.127004","collector_001",21.4,25.5,258.0,19.6,22.9,7.2,380.0,18.0,26.0,61.0
"2026-04-22 19:07:32.863016","collector_001",21.3,25.8,193.0,19.6,22.8,7.2,380.0,18.0,26.0,61.0
"2026-04-22 19:12:52.33605","collector_001",21.5,26.3,143.0,19.5,22.8,7.2,379.0,18.0,26.0,61.0
"2026-04-22 19:18:17.881002","collector_001",21.7,27.4,122.0,19.5,22.8,7.2,379.0,18.0,26.0,61.0
"2026-04-22 19:23:47.083054","collector_001",22.0,27.3,107.0,19.5,22.8,7.2,379.0,18.0,26.0,61.0
"2026-04-22 19:28:55.722122","collector_001",21.9,27.8,97.0,19.5,22.8,7.2,379.0,18.0,26.0,61.0
"2026-04-22 19:34:14.587015","collector_001",22.1,28.3,94.0,19.4,22.8,7.2,379.0,18.0,26.0,61.0
"2026-04-22 19:45:02.827085","collector_001",22.1,28.6,93.0,19.4,22.8,7.2,379.0,18.0,26.0,61.0
"2026-04-22 19:50:38.249052","collector_001",22.1,28.7,94.0,19.4,22.8,7.2,379.0,18.0,26.0,61.0
"2026-04-22 19:55:48.966012","collector_001",22.1,28.7,94.0,19.4,22.8,7.2,379.0,18.0,26.0,61.0
"2026-04-22 20:01:28.532012","collector_001",22.1,30.0,93.0,19.4,22.8,7.2,379.0,18.0,26.0,61.0
"2026-04-22 20:06:57.769004","collector_001",22.0,28.9,94.0,19.4,22.8,7.2,379.0,18.0,26.0,61.0
"2026-04-22 20:12:16.302004","collector_001",22.1,30.0,93.0,19.4,22.8,7.2,378.0,18.0,26.0,61.0
"2026-04-22 20:17:37.306023","collector_001",22.0,29.4,93.0,19.4,22.8,7.2,379.0,18.0,26.0,61.0
"2026-04-22 20:22:56.760003","collector_001",22.0,29.7,92.0,19.4,22.8,7.2,379.0,18.0,26.0,61.0
"2026-04-22 20:28:27.277012","collector_001",21.9,29.8,91.0,19.3,22.8,7.2,378.0,18.0,26.0,61.0
"2026-04-22 20:33:54.27604","collector_001",21.8,30.1,91.0,19.3,22.8,7.2,378.0,18.0,26.0,61.0
"2026-04-22 20:39:03.026013","collector_001",21.6,31.0,93.0,19.3,22.8,7.2,377.0,18.0,26.0,61.0
"2026-04-22 20:44:11.419004","collector_001",21.7,30.7,94.0,19.3,22.8,7.2,377.0,18.0,26.0,61.0
"2026-04-22 20:49:19.361003","collector_001",21.5,31.2,95.0,19.3,22.8,7.2,377.0,18.0,26.0,61.0
"2026-04-22 20:54:33.356997","collector_001",21.1,32.6,93.0,19.2,22.7,7.2,377.0,18.0,26.0,61.0
"2026-04-22 20:59:52.106005","collector_001",21.1,31.8,94.0,19.2,22.7,7.2,375.0,17.0,26.0,60.0
"2026-04-22 21:05:03.810004","collector_001",21.2,31.6,93.0,19.2,22.7,7.2,375.0,17.0,26.0,60.0
"2026-04-22 21:10:22.341003","collector_001",21.6,30.9,94.0,19.1,22.7,7.2,375.0,17.0,26.0,60.0
"2026-04-22 21:15:31.257073","collector_001",21.7,30.9,93.0,19.1,22.7,7.2,375.0,17.0,26.0,60.0
"2026-04-22 21:20:46.700064","collector_001",21.0,32.9,95.0,19.0,22.7,7.2,375.0,17.0,26.0,60.0
"2026-04-22 21:26:08.674004","collector_001",21.1,32.2,95.0,19.0,22.7,7.2,374.0,17.0,26.0,60.0
"2026-04-22 21:31:30.908519","collector_001",21.3,31.6,93.0,19.0,22.7,7.2,374.0,17.0,26.0,60.0
"2026-04-22 21:36:45.608046","collector_001",21.3,31.4,93.0,19.0,22.7,7.2,374.0,17.0,26.0,60.0
"2026-04-22 21:42:01.399999","collector_001",21.3,31.9,93.0,18.9,22.7,7.2,373.0,17.0,26.0,60.0
"2026-04-22 21:47:22.646999","collector_001",21.4,32.3,93.0,18.9,22.7,7.2,373.0,17.0,26.0,60.0
"2026-04-22 21:52:30.893997","collector_001",21.0,33.9,95.0,18.9,22.7,7.2,373.0,17.0,26.0,60.0
"2026-04-22 21:57:36.425016","collector_001",20.9,32.4,95.0,18.9,22.7,7.2,373.0,17.0,26.0,60.0
"2026-04-22 22:02:40.407862","collector_001",21.1,32.3,94.0,18.9,22.7,7.2,373.0,17.0,26.0,60.0
"2026-04-22 22:07:42.807897","collector_001",21.3,32.3,95.0,18.9,22.7,7.2,373.0,17.0,26.0,60.0
"2026-04-22 22:12:45.281826","collector_001",21.3,32.2,95.0,18.8,22.7,7.2,373.0,17.0,26.0,60.0
"2026-04-22 22:17:47.441826","collector_001",21.0,33.1,93.0,18.8,22.7,7.2,373.0,17.0,26.0,60.0
"2026-04-22 22:22:50.094822","collector_001",20.9,33.6,93.0,18.8,22.7,7.2,373.0,17.0,26.0,60.0
"2026-04-22 22:27:52.307861","collector_001",20.9,33.4,1.0,18.8,22.7,7.2,372.0,17.0,26.0,60.0
"2026-04-22 22:32:54.213824","collector_001",20.9,33.0,1.0,18.8,22.7,7.2,372.0,17.0,26.0,60.0
"2026-04-22 22:37:55.836818","collector_001",20.8,33.2,1.0,18.7,22.7,7.2,372.0,17.0,26.0,60.0
"2026-04-22 22:42:57.636855","collector_001",20.6,33.5,1.0,18.7,22.7,7.2,371.0,17.0,26.0,60.0
"2026-04-22 22:47:59.244824","collector_001",20.7,34.0,1.0,18.6,22.7,7.2,371.0,17.0,26.0,60.0
"2026-04-22 22:53:00.965821","collector_001",20.4,34.1,1.0,18.6,22.7,7.2,371.0,17.0,26.0,60.0
"2026-04-22 22:58:02.812828","collector_001",20.5,33.9,0.0,18.6,22.7,7.2,370.0,17.0,26.0,59.0
"2026-04-22 23:03:04.538821","collector_001",20.7,33.6,0.0,18.6,22.7,7.2,370.0,17.0,26.0,59.0
"2026-04-22 23:08:06.422826","collector_001",20.8,33.3,0.0,18.5,22.7,7.2,370.0,17.0,26.0,59.0
"2026-04-22 23:13:08.193826","collector_001",20.9,33.7,0.0,18.5,22.7,7.2,370.0,17.0,26.0,59.0
"2026-04-22 23:18:09.933843","collector_001",20.9,33.2,0.0,18.5,22.7,7.2,369.0,17.0,25.0,59.0
"2026-04-22 23:23:11.480826","collector_001",20.8,33.5,0.0,18.5,22.7,7.2,370.0,17.0,26.0,59.0
"2026-04-22 23:28:13.231821","collector_001",20.9,33.6,0.0,18.5,22.7,7.2,369.0,17.0,25.0,59.0
"2026-04-22 23:33:14.472112","collector_001",20.9,33.3,0.0,18.5,22.6,7.2,369.0,17.0,25.0,59.0
"2026-04-22 23:38:16.122821","collector_001",21.0,34.4,0.0,18.5,22.7,7.2,369.0,17.0,25.0,59.0
"2026-04-22 23:43:17.574862","collector_001",20.9,33.6,0.0,18.4,22.7,7.1,369.0,17.0,25.0,59.0
"2026-04-22 23:48:18.972832","collector_001",20.9,33.5,0.0,18.4,22.7,7.1,369.0,17.0,25.0,59.0
"2026-04-22 23:53:20.706824","collector_001",20.9,34.2,0.0,18.4,22.7,7.2,369.0,17.0,25.0,59.0
"2026-04-22 23:58:22.448834","collector_001",20.7,37.1,0.0,18.4,22.7,7.1,369.0,17.0,25.0,59.0
"2026-04-23 00:03:23.976825","collector_001",20.3,39.1,0.0,18.4,22.6,7.1,369.0,17.0,25.0,59.0
"2026-04-23 00:08:25.654826","collector_001",20.3,38.5,0.0,18.3,22.6,7.1,369.0,17.0,25.0,59.0
"2026-04-23 00:13:27.259827","collector_001",20.4,35.4,0.0,18.3,22.6,7.1,368.0,17.0,25.0,59.0
"2026-04-23 00:18:28.992825","collector_001",20.3,35.6,0.0,18.3,22.6,7.1,368.0,17.0,25.0,59.0
"2026-04-23 00:23:30.529861","collector_001",20.2,35.3,0.0,18.2,22.6,7.1,367.0,17.0,25.0,59.0
"2026-04-23 00:28:32.350323","collector_001",20.5,35.1,0.0,18.2,22.6,7.1,367.0,17.0,25.0,59.0
"2026-04-23 00:33:33.927826","collector_001",20.5,34.7,0.0,18.2,22.6,7.1,367.0,17.0,25.0,59.0
"2026-04-23 00:38:35.822826","collector_001",20.5,34.6,0.0,18.2,22.6,7.1,367.0,17.0,25.0,59.0
"2026-04-23 00:43:37.531841","collector_001",20.5,34.7,0.0,18.2,22.6,7.1,367.0,17.0,25.0,59.0
"2026-04-23 00:48:39.276832","collector_001",20.6,34.5,0.0,18.1,22.5,7.1,367.0,17.0,25.0,59.0
"2026-04-23 00:53:40.894821","collector_001",20.6,34.6,0.0,18.1,22.6,7.1,367.0,17.0,25.0,59.0
"2026-04-23 00:58:42.576847","collector_001",20.6,34.6,0.0,18.1,22.6,7.1,367.0,17.0,25.0,59.0
"2026-04-23 01:03:44.288131","collector_001",20.5,34.7,0.0,18.1,22.5,7.1,367.0,17.0,25.0,59.0
"2026-04-23 01:08:46.281628","collector_001",20.4,34.7,0.0,18.1,22.5,7.1,367.0,17.0,25.0,59.0
"2026-04-23 01:13:47.594625","collector_001",20.1,37.8,0.0,18.1,22.5,7.1,367.0,17.0,25.0,59.0
"2026-04-23 01:18:49.449612","collector_001",20.3,35.0,0.0,18.1,22.5,7.1,366.0,17.0,25.0,59.0
"2026-04-23 01:23:51.385617","collector_001",20.4,35.2,0.0,18.0,22.5,7.1,366.0,17.0,25.0,59.0
"2026-04-23 01:28:53.108132","collector_001",20.3,34.7,0.0,18.0,22.5,7.2,366.0,17.0,25.0,59.0
"2026-04-23 01:33:54.807621","collector_001",20.1,35.1,0.0,18.0,22.5,7.2,366.0,17.0,25.0,59.0
"2026-04-23 01:38:56.779612","collector_001",19.8,37.2,0.0,17.9,22.5,7.1,366.0,17.0,25.0,59.0
"2026-04-23 01:43:58.698643","collector_001",19.9,35.6,0.0,17.9,22.5,7.1,365.0,17.0,25.0,59.0
"2026-04-23 01:49:00.403693","collector_001",19.8,38.3,0.0,17.9,22.5,7.1,365.0,17.0,25.0,59.0
"2026-04-23 01:54:01.871746","collector_001",19.7,35.6,0.0,17.9,22.5,7.1,365.0,17.0,25.0,59.0
"2026-04-23 01:59:03.335652","collector_001",19.9,35.3,0.0,17.8,22.5,7.1,365.0,17.0,25.0,59.0
"2026-04-23 02:04:04.685623","collector_001",19.9,35.1,0.0,17.8,22.5,7.1,365.0,17.0,25.0,59.0
"2026-04-23 02:09:05.988643","collector_001",20.1,34.7,0.0,17.8,22.5,7.1,364.0,17.0,25.0,58.0
"2026-04-23 02:14:07.47961","collector_001",20.0,34.8,0.0,17.7,22.5,7.1,364.0,17.0,25.0,58.0
"2026-04-23 02:19:08.672634","collector_001",19.8,35.2,0.0,17.7,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 02:24:10.057611","collector_001",19.9,34.9,0.0,17.7,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 02:29:11.499621","collector_001",20.1,34.7,0.0,17.7,22.5,7.1,364.0,17.0,25.0,58.0
"2026-04-23 02:34:13.005625","collector_001",20.3,34.2,0.0,17.7,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 02:39:14.443634","collector_001",20.4,34.3,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 02:44:16.183616","collector_001",20.3,34.3,0.0,17.7,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 02:49:17.55661","collector_001",20.3,34.3,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 02:54:19.441612","collector_001",20.2,35.9,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 02:59:20.905617","collector_001",20.2,34.4,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 03:04:22.220615","collector_001",20.2,34.8,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 03:09:23.500616","collector_001",20.2,34.4,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 03:14:25.278617","collector_001",20.2,34.3,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 03:19:26.691628","collector_001",20.1,34.4,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 03:24:28.006625","collector_001",20.2,34.4,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 03:29:29.262643","collector_001",20.2,34.6,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 03:34:30.937646","collector_001",20.2,34.9,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 03:39:32.526616","collector_001",20.2,34.7,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 03:44:33.889634","collector_001",20.3,34.8,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 03:49:35.182621","collector_001",20.3,34.5,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 03:54:36.737617","collector_001",20.3,34.7,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 03:59:38.218608","collector_001",20.2,34.7,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 04:04:39.631108","collector_001",20.2,34.7,0.0,17.6,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 04:09:41.36311","collector_001",20.3,34.7,0.0,17.5,22.5,7.1,363.0,17.0,25.0,58.0
"2026-04-23 04:14:43.075624","collector_001",20.2,34.8,0.0,17.5,22.4,7.1,363.0,17.0,25.0,58.0
"2026-04-23 04:19:44.931101","collector_001",20.2,34.7,1.0,17.5,22.4,7.1,363.0,17.0,25.0,58.0
"2026-04-23 04:24:46.834629","collector_001",20.1,35.1,1.0,17.5,22.4,7.1,363.0,17.0,25.0,58.0
"2026-04-23 04:29:48.300109","collector_001",20.1,34.6,1.0,17.5,22.4,7.1,363.0,17.0,25.0,58.0
"2026-04-23 04:34:50.122101","collector_001",20.1,34.5,1.0,17.5,22.4,7.1,362.0,17.0,25.0,58.0
"2026-04-23 04:39:52.322105","collector_001",20.2,34.2,1.0,17.5,22.4,7.1,362.0,17.0,25.0,58.0
"2026-04-23 04:44:54.085097","collector_001",20.1,34.6,1.0,17.5,22.4,7.1,362.0,17.0,25.0,58.0
"2026-04-23 04:49:55.825106","collector_001",19.9,35.7,1.0,17.5,22.4,7.1,362.0,17.0,25.0,58.0
"2026-04-23 04:54:57.638101","collector_001",20.0,34.8,1.0,17.5,22.4,7.1,362.0,17.0,25.0,58.0
"2026-04-23 04:59:59.444106","collector_001",19.9,34.6,1.0,17.4,22.4,7.1,362.0,17.0,25.0,58.0
"2026-04-23 05:05:01.495132","collector_001",19.8,35.0,1.0,17.4,22.4,7.1,362.0,17.0,25.0,58.0
"2026-04-23 05:10:03.226105","collector_001",19.8,34.6,1.0,17.4,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 05:15:04.793105","collector_001",19.8,34.7,1.0,17.4,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 05:20:06.621104","collector_001",19.8,34.6,1.0,17.4,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 05:25:08.111105","collector_001",19.9,34.7,2.0,17.4,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 05:30:09.752101","collector_001",20.0,34.3,3.0,17.4,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 05:35:11.535123","collector_001",20.0,34.4,7.0,17.4,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 05:40:13.218148","collector_001",20.0,34.5,15.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 05:45:15.158107","collector_001",20.0,34.5,29.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 05:50:19.616104","collector_001",20.1,34.5,49.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 05:55:22.04011","collector_001",20.1,34.7,81.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 06:00:24.47913","collector_001",20.1,34.7,133.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 06:05:26.396118","collector_001",20.1,34.7,192.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 06:10:28.54511","collector_001",20.2,35.2,282.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 06:15:30.666264","collector_001",20.1,35.2,387.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 06:20:32.476185","collector_001",20.2,35.1,498.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 06:25:34.790117","collector_001",20.2,34.8,624.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 06:30:37.327106","collector_001",20.2,34.9,671.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 06:35:39.437104","collector_001",20.1,34.8,688.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 06:40:41.53411","collector_001",20.2,34.7,733.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 06:45:43.408106","collector_001",20.1,34.6,927.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 06:50:45.376106","collector_001",20.2,34.6,1079.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 06:55:47.681105","collector_001",20.2,34.4,1185.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 07:00:50.344106","collector_001",20.3,34.4,1283.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 07:05:52.689219","collector_001",20.3,34.3,1368.0,17.3,22.4,7.1,361.0,17.0,25.0,58.0
"2026-04-23 07:10:54.780256","collector_001",20.4,34.4,1555.0,17.4,22.4,7.1,362.0,17.0,25.0,58.0
"2026-04-23 07:15:56.65025","collector_001",20.4,34.9,1625.0,17.4,22.4,7.1,362.0,17.0,25.0,58.0
"2026-04-23 07:20:59.165253","collector_001",20.4,35.6,1733.0,17.4,22.4,7.1,362.0,17.0,25.0,58.0
"2026-04-23 07:26:01.435232","collector_001",20.3,36.2,1777.0,17.4,22.4,7.1,362.0,17.0,25.0,58.0
"2026-04-23 07:31:03.267793","collector_001",20.2,34.9,1634.0,17.4,22.4,7.1,362.0,17.0,25.0,58.0
"2026-04-23 07:36:05.522254","collector_001",20.4,33.9,1642.0,17.5,22.4,7.1,363.0,17.0,25.0,58.0
"2026-04-23 07:41:07.335224","collector_001",20.4,35.0,1803.0,17.5,22.4,7.1,363.0,17.0,25.0,58.0
"2026-04-23 07:46:09.100224","collector_001",20.1,34.3,1913.0,17.5,22.4,7.1,363.0,17.0,25.0,58.0
"2026-04-23 07:51:11.261223","collector_001",20.2,34.1,2138.0,17.5,22.4,7.1,363.0,17.0,25.0,58.0
"2026-04-23 07:56:13.510223","collector_001",20.4,33.9,2193.0,17.5,22.4,7.1,363.0,17.0,25.0,58.0
"2026-04-23 08:01:15.986217","collector_001",20.3,33.7,2193.0,17.5,22.4,7.1,363.0,17.0,25.0,58.0
"2026-04-23 08:06:17.910287","collector_001",20.2,33.6,2297.0,17.6,22.4,7.1,363.0,17.0,25.0,58.0
"2026-04-23 08:11:20.491253","collector_001",20.4,33.5,2367.0,17.6,22.4,7.1,364.0,17.0,25.0,58.0
"2026-04-23 08:16:23.646235","collector_001",20.5,35.0,2314.0,17.6,22.4,7.1,364.0,17.0,25.0,58.0
"2026-04-23 08:21:25.73923","collector_001",19.8,33.8,2329.0,17.6,22.4,7.1,364.0,17.0,25.0,58.0
"2026-04-23 08:26:27.653224","collector_001",20.2,33.4,2375.0,17.6,22.4,7.1,364.0,17.0,25.0,58.0
